conversation_id,utterance_id,turn_id,speaker,text,segments,split
dlg-994c8153-2c8a-4944-86cc-787dfc267fd9,dlg-994c8153-2c8a-4944-86cc-787dfc267fd9_11,11,USER,Who's Manchester United's manager?,"[{""start_index"":6,""end_index"":23,""text"":""Manchester United"",""annotations"":[{""name"":""epl.name.team""}]}]",train
dlg-994c8153-2c8a-4944-86cc-787dfc267fd9,dlg-994c8153-2c8a-4944-86cc-787dfc267fd9_12,12,ASSISTANT,Their manager is Jose Mourinho.,"[{""start_index"":17,""end_index"":30,""text"":""Jose Mourinho"",""annotations"":[{""name"":""epl.name.non_player""}]}]",train
dlg-99506e6e-9f1e-42c6-a25d-78ec8c118150,dlg-99506e6e-9f1e-42c6-a25d-78ec8c118150_0,0,USER,I'm a fan of Houston Dynamo. Tell me about their last game?,"[{""start_index"":13,""end_index"":27,""text"":""Houston Dynamo"",""annotations"":[{""name"":""mls.name.team""}]}]",validation
dlg-99506e6e-9f1e-42c6-a25d-78ec8c118150,dlg-99506e6e-9f1e-42c6-a25d-78ec8c118150_1,1,ASSISTANT,"Yes. I can find information on their last game. Looks like it was Sunday, June 4th at 7 PM. Seattle won Houston.","[{""start_index"":66,""end_index"":72,""text"":""Sunday"",""annotations"":[{""name"":""mls.day.match""}]},{""start_index"":74,""end_index"":82,""text"":""June 4th"",""annotations"":[{""name"":""mls.date.match""}]},{""start_index"":86,""end_index"":90,""text"":""7 PM"",""annotations"":[{""name"":""mls.time.match""}]},{""start_index"":92,""end_index"":99,""text"":""Seattle"",""annotations"":[{""name"":""mls.name.team""}]},{""start_index"":100,""end_index"":103,""text"":""won"",""annotations"":[{""name"":""mls.result.match""}]},{""start_index"":104,""end_index"":111,""text"":""Houston"",""annotations"":[{""name"":""mls.name.team""}]}]",validation
dlg-99506e6e-9f1e-42c6-a25d-78ec8c118150,dlg-99506e6e-9f1e-42c6-a25d-78ec8c118150_2,2,USER,Okay. Are they playing this Friday?,"[{""start_index"":23,""end_index"":34,""text"":""this Friday"",""annotations"":[{""name"":""mls.day.match""}]}]",validation
dlg-99506e6e-9f1e-42c6-a25d-78ec8c118150,dlg-99506e6e-9f1e-42c6-a25d-78ec8c118150_4,4,ASSISTANT,Houston Dynamo's next game would be June 23rd at 6 PM against FC Dallas.,"[{""start_index"":0,""end_index"":14,""text"":""Houston Dynamo"",""annotations"":[{""name"":""mls.name.team""}]},{""start_index"":36,""end_index"":45,""text"":""June 23rd"",""annotations"":[{""name"":""mls.date.match""}]},{""start_index"":49,""end_index"":53,""text"":""6 PM"",""annotations"":[{""name"":""mls.time.match""}]},{""start_index"":62,""end_index"":71,""text"":""FC Dallas"",""annotations"":[{""name"":""mls.name.team""}]}]",validation
dlg-99506e6e-9f1e-42c6-a25d-78ec8c118150,dlg-99506e6e-9f1e-42c6-a25d-78ec8c118150_5,5,USER,Okay. What's the FC Dallas record?,"[{""start_index"":17,""end_index"":26,""text"":""FC Dallas"",""annotations"":[{""name"":""mls.name.team""}]}]",validation
dlg-99506e6e-9f1e-42c6-a25d-78ec8c118150,dlg-99506e6e-9f1e-42c6-a25d-78ec8c118150_7,7,ASSISTANT,FC Dallas six wins five draws two losses.,"[{""start_index"":0,""end_index"":9,""text"":""FC Dallas"",""annotations"":[{""name"":""mls.name.team""}]},{""start_index"":10,""end_index"":18,""text"":""six wins"",""annotations"":[{""name"":""mls.record.team""}]},{""start_index"":19,""end_index"":29,""text"":""five draws"",""annotations"":[{""name"":""mls.record.team""}]},{""start_index"":30,""end_index"":40,""text"":""two losses"",""annotations"":[{""name"":""mls.record.team""}]}]",validation
dlg-995669f0-54d2-4892-a12f-81b165445c21,dlg-995669f0-54d2-4892-a12f-81b165445c21_0,0,USER,Hello. I was wondering if you could tell me what place Manchester United is?,"[{""start_index"":55,""end_index"":72,""text"":""Manchester United"",""annotations"":[{""name"":""epl.name.team""}]}]",train
dlg-995669f0-54d2-4892-a12f-81b165445c21,dlg-995669f0-54d2-4892-a12f-81b165445c21_2,2,ASSISTANT,Manchester United is currently in second place of the English Premier League with a total of 23 points.,"[{""start_index"":0,""end_index"":17,""text"":""Manchester United"",""annotations"":[{""name"":""epl.name.team""}]},{""start_index"":34,""end_index"":46,""text"":""second place"",""annotations"":[{""name"":""epl.place.team""}]},{""start_index"":93,""end_index"":102,""text"":""23 points"",""annotations"":[{""name"":""epl.record.team""}]}]",train
dlg-995669f0-54d2-4892-a12f-81b165445c21,dlg-995669f0-54d2-4892-a12f-81b165445c21_3,3,USER,"Okay, are they playing today?","[{""start_index"":23,""end_index"":28,""text"":""today"",""annotations"":[{""name"":""epl.day.match""}]}]",train
dlg-995669f0-54d2-4892-a12f-81b165445c21,dlg-995669f0-54d2-4892-a12f-81b165445c21_4,4,ASSISTANT,Manchester United is not playing today.,"[{""start_index"":0,""end_index"":17,""text"":""Manchester United"",""annotations"":[{""name"":""epl.name.team""}]},{""start_index"":33,""end_index"":38,""text"":""today"",""annotations"":[{""name"":""epl.day.match""}]}]",train
dlg-995669f0-54d2-4892-a12f-81b165445c21,dlg-995669f0-54d2-4892-a12f-81b165445c21_6,6,ASSISTANT,"Manchester United's next game is against Newcastle on Saturday, November 18th at 9:30 am.","[{""start_index"":0,""end_index"":17,""text"":""Manchester United"",""annotations"":[{""name"":""epl.name.team""}]},{""start_index"":41,""end_index"":50,""text"":""Newcastle"",""annotations"":[{""name"":""epl.name.team""}]},{""start_index"":54,""end_index"":62,""text"":""Saturday"",""annotations"":[{""name"":""epl.day.match""}]},{""start_index"":64,""end_index"":77,""text"":""November 18th"",""annotations"":[{""name"":""epl.date.match""}]},{""start_index"":81,""end_index"":88,""text"":""9:30 am"",""annotations"":[{""name"":""epl.time.match""}]}]",train
dlg-995669f0-54d2-4892-a12f-81b165445c21,dlg-995669f0-54d2-4892-a12f-81b165445c21_8,8,ASSISTANT,Manchester United lost their last game against Chelsea. The score was 1-0.,"[{""start_index"":0,""end_index"":17,""text"":""Manchester United"",""annotations"":[{""name"":""epl.name.team""}]},{""start_index"":18,""end_index"":38,""text"":""lost their last game"",""annotations"":[{""name"":""epl.result.match""}]},{""start_index"":47,""end_index"":54,""text"":""Chelsea"",""annotations"":[{""name"":""epl.name.team""}]},{""start_index"":70,""end_index"":73,""text"":""1-0"",""annotations"":[{""name"":""epl.score.match""}]}]",train
dlg-995669f0-54d2-4892-a12f-81b165445c21,dlg-995669f0-54d2-4892-a12f-81b165445c21_9,9,USER,"Okay, who is their goalkeeper?","[{""start_index"":19,""end_index"":29,""text"":""goalkeeper"",""annotations"":[{""name"":""epl.position.player""}]}]",train
dlg-995669f0-54d2-4892-a12f-81b165445c21,dlg-995669f0-54d2-4892-a12f-81b165445c21_10,10,ASSISTANT,Starting goalkeeper for Manchester is De Gea.,"[{""start_index"":9,""end_index"":19,""text"":""goalkeeper"",""annotations"":[{""name"":""epl.position.player""}]},{""start_index"":24,""end_index"":34,""text"":""Manchester"",""annotations"":[{""name"":""epl.name.team""}]},{""start_index"":38,""end_index"":44,""text"":""De Gea"",""annotations"":[{""name"":""epl.name.player""}]}]",train
dlg-995a70af-3df1-4d3e-9642-55530ab68106,dlg-995a70af-3df1-4d3e-9642-55530ab68106_1,1,USER,"Hi, Who did the Pittsburgh Pirates play last?","[{""start_index"":16,""end_index"":34,""text"":""Pittsburgh Pirates"",""annotations"":[{""name"":""mlb.name.team""}]}]",train
dlg-995a70af-3df1-4d3e-9642-55530ab68106,dlg-995a70af-3df1-4d3e-9642-55530ab68106_2,2,ASSISTANT,Pittsburgh Pirate played the Mets last.,"[{""start_index"":0,""end_index"":17,""text"":""Pittsburgh Pirate"",""annotations"":[{""name"":""mlb.name.team""}]},{""start_index"":29,""end_index"":33,""text"":""Mets"",""annotations"":[{""name"":""mlb.name.team""}]}]",train
dlg-995a70af-3df1-4d3e-9642-55530ab68106,dlg-995a70af-3df1-4d3e-9642-55530ab68106_5,5,USER,Yes. What place in the standings are the Pittsburgh Pirates?,"[{""start_index"":41,""end_index"":59,""text"":""Pittsburgh Pirates"",""annotations"":[{""name"":""mlb.name.team""}]}]",train
dlg-995a70af-3df1-4d3e-9642-55530ab68106,dlg-995a70af-3df1-4d3e-9642-55530ab68106_6,6,ASSISTANT,They are in fifth place of the NL Central.,"[{""start_index"":12,""end_index"":23,""text"":""fifth place"",""annotations"":[{""name"":""mlb.place.team""}]}]",train
dlg-995a70af-3df1-4d3e-9642-55530ab68106,dlg-995a70af-3df1-4d3e-9642-55530ab68106_8,8,ASSISTANT,Would you like to know more about the Pirates?,"[{""start_index"":38,""end_index"":45,""text"":""Pirates"",""annotations"":[{""name"":""mlb.name.team""}]}]",train
dlg-995a70af-3df1-4d3e-9642-55530ab68106,dlg-995a70af-3df1-4d3e-9642-55530ab68106_9,9,USER,"Are the Pirates playing a game on Thursday, June 8th?","[{""start_index"":8,""end_index"":15,""text"":""Pirates"",""annotations"":[{""name"":""mlb.name.team""}]},{""start_index"":34,""end_index"":42,""text"":""Thursday"",""annotations"":[{""name"":""mlb.day.match""}]},{""start_index"":44,""end_index"":52,""text"":""June 8th"",""annotations"":[{""name"":""mlb.date.match""}]}]",train
dlg-995e90a9-3f8a-4007-b857-c3f444d1135e,dlg-995e90a9-3f8a-4007-b857-c3f444d1135e_0,0,USER,"Yes, what place is the Baltimore Orioles in right now?","[{""start_index"":23,""end_index"":40,""text"":""Baltimore Orioles"",""annotations"":[{""name"":""mlb.name.team""}]}]",train
dlg-995e90a9-3f8a-4007-b857-c3f444d1135e,dlg-995e90a9-3f8a-4007-b857-c3f444d1135e_1,1,ASSISTANT,The Baltimore Orioles are currently in fourth place.,"[{""start_index"":4,""end_index"":21,""text"":""Baltimore Orioles"",""annotations"":[{""name"":""mlb.name.team""}]},{""start_index"":39,""end_index"":51,""text"":""fourth place"",""annotations"":[{""name"":""mlb.place.team""}]}]",train
dlg-995e90a9-3f8a-4007-b857-c3f444d1135e,dlg-995e90a9-3f8a-4007-b857-c3f444d1135e_3,3,ASSISTANT,In the American League East.,"[{""start_index"":7,""end_index"":27,""text"":""American League East"",""annotations"":[{""name"":""mlb.name.team""}]}]",train
dlg-995e90a9-3f8a-4007-b857-c3f444d1135e,dlg-995e90a9-3f8a-4007-b857-c3f444d1135e_5,5,ASSISTANT,The Baltimore Orioles do not play today but they play tomorrow at 4:07 p.m. against the Toronto Blue Jays.,"[{""start_index"":4,""end_index"":21,""text"":""Baltimore Orioles"",""annotations"":[{""name"":""mlb.name.team""}]},{""start_index"":34,""end_index"":39,""text"":""today"",""annotations"":[{""name"":""mlb.day.match""}]},{""start_index"":54,""end_index"":62,""text"":""tomorrow"",""annotations"":[{""name"":""mlb.day.match""}]},{""start_index"":66,""end_index"":74,""text"":""4:07 p.m"",""annotations"":[{""name"":""mlb.time.match""}]},{""start_index"":88,""end_index"":105,""text"":""Toronto Blue Jays"",""annotations"":[{""name"":""mlb.name.team""}]}]",train
dlg-995e90a9-3f8a-4007-b857-c3f444d1135e,dlg-995e90a9-3f8a-4007-b857-c3f444d1135e_6,6,USER,Last game that they played. Who did they play on June 18th?,"[{""start_index"":49,""end_index"":58,""text"":""June 18th"",""annotations"":[{""name"":""mlb.date.match""}]}]",train
dlg-995e90a9-3f8a-4007-b857-c3f444d1135e,dlg-995e90a9-3f8a-4007-b857-c3f444d1135e_7,7,ASSISTANT,The Baltimore Orioles played Arizona Cardinals on June 18th and won 5-8.,"[{""start_index"":4,""end_index"":21,""text"":""Baltimore Orioles"",""annotations"":[{""name"":""mlb.name.team""}]},{""start_index"":50,""end_index"":59,""text"":""June 18th"",""annotations"":[{""name"":""mlb.date.match""}]},{""start_index"":64,""end_index"":71,""text"":""won 5-8"",""annotations"":[{""name"":""mlb.score.match""}]},{""start_index"":29,""end_index"":46,""text"":""Arizona Cardinals"",""annotations"":[{""name"":""nfl.name.team""}]}]",train
dlg-995e90a9-3f8a-4007-b857-c3f444d1135e,dlg-995e90a9-3f8a-4007-b857-c3f444d1135e_9,9,ASSISTANT,The last game the Baltimore Orioles played was yesterday against the Tampa Bay Rays and they won 8 to 5.,"[{""start_index"":18,""end_index"":35,""text"":""Baltimore Orioles"",""annotations"":[{""name"":""mlb.name.team""}]},{""start_index"":47,""end_index"":56,""text"":""yesterday"",""annotations"":[{""name"":""mlb.day.match""}]},{""start_index"":69,""end_index"":83,""text"":""Tampa Bay Rays"",""annotations"":[{""name"":""mlb.name.team""}]},{""start_index"":93,""end_index"":103,""text"":""won 8 to 5"",""annotations"":[{""name"":""mlb.score.match""}]}]",train
dlg-995e90a9-3f8a-4007-b857-c3f444d1135e,dlg-995e90a9-3f8a-4007-b857-c3f444d1135e_10,10,USER,Hell yeah! And who is in the last place of American League Central?,"[{""start_index"":43,""end_index"":66,""text"":""American League Central"",""annotations"":[{""name"":""mlb.name.team""}]},{""start_index"":29,""end_index"":39,""text"":""last place"",""annotations"":[{""name"":""mlb.place.team""}]}]",train
dlg-995e90a9-3f8a-4007-b857-c3f444d1135e,dlg-995e90a9-3f8a-4007-b857-c3f444d1135e_11,11,ASSISTANT,Currently in the last place for the American League Central is the Chicago White Sox.,"[{""start_index"":36,""end_index"":59,""text"":""American League Central"",""annotations"":[{""name"":""mlb.name.team""}]},{""start_index"":67,""end_index"":84,""text"":""Chicago White Sox"",""annotations"":[{""name"":""mlb.name.team""}]},{""start_index"":17,""end_index"":27,""text"":""last place"",""annotations"":[{""name"":""mlb.place.team""}]}]",train
dlg-99634a8e-b73a-4c78-b4fb-a0c3f97e5118,dlg-99634a8e-b73a-4c78-b4fb-a0c3f97e5118_5,5,ASSISTANT,"Shows that Chicago is standing at number 1 in the Eastern Conference with 11 wins, 5 draws and 3 losses.","[{""start_index"":11,""end_index"":18,""text"":""Chicago"",""annotations"":[{""name"":""mls.name.team""}]},{""start_index"":34,""end_index"":42,""text"":""number 1"",""annotations"":[{""name"":""mls.place.team""}]},{""start_index"":74,""end_index"":81,""text"":""11 wins"",""annotations"":[{""name"":""mls.record.team""}]},{""start_index"":83,""end_index"":90,""text"":""5 draws"",""annotations"":[{""name"":""mls.record.team""}]},{""start_index"":95,""end_index"":103,""text"":""3 losses"",""annotations"":[{""name"":""mls.record.team""}]}]",test
dlg-99634a8e-b73a-4c78-b4fb-a0c3f97e5118,dlg-99634a8e-b73a-4c78-b4fb-a0c3f97e5118_7,7,ASSISTANT,It shows that Chicago's next game would be on July 22nd against NYC FC at 11 a.m.,"[{""start_index"":14,""end_index"":23,""text"":""Chicago's"",""annotations"":[{""name"":""mls.name.team""}]},{""start_index"":46,""end_index"":55,""text"":""July 22nd"",""annotations"":[{""name"":""mls.date.match""}]},{""start_index"":64,""end_index"":70,""text"":""NYC FC"",""annotations"":[{""name"":""mls.name.team""}]},{""start_index"":74,""end_index"":80,""text"":""11 a.m"",""annotations"":[{""name"":""mls.time.match""}]}]",test
dlg-99634a8e-b73a-4c78-b4fb-a0c3f97e5118,dlg-99634a8e-b73a-4c78-b4fb-a0c3f97e5118_8,8,USER,"It's a long time, 11 days between games. Hard before the next game. Can you tell me who they played on July 1st, Please?","[{""start_index"":103,""end_index"":111,""text"":""July 1st"",""annotations"":[{""name"":""mls.date.match""}]}]",test
dlg-99634a8e-b73a-4c78-b4fb-a0c3f97e5118,dlg-99634a8e-b73a-4c78-b4fb-a0c3f97e5118_12,12,ASSISTANT,July 1st they played against Dan Cooper Chicago and won by 40 - 0.,"[{""start_index"":0,""end_index"":8,""text"":""July 1st"",""annotations"":[{""name"":""mls.date.match""}]},{""start_index"":52,""end_index"":55,""text"":""won"",""annotations"":[{""name"":""mls.result.match""}]},{""start_index"":59,""end_index"":65,""text"":""40 - 0"",""annotations"":[{""name"":""mls.score.match""}]},{""start_index"":40,""end_index"":47,""text"":""Chicago"",""annotations"":[{""name"":""mls.name.team""}]}]",test
dlg-99634a8e-b73a-4c78-b4fb-a0c3f97e5118,dlg-99634a8e-b73a-4c78-b4fb-a0c3f97e5118_13,13,USER,"40 - 0, Yeah that's a big score in soccer. And how they did their last game, Please?","[{""start_index"":0,""end_index"":6,""text"":""40 - 0"",""annotations"":[{""name"":""mls.score.match""}]}]",test
dlg-99634a8e-b73a-4c78-b4fb-a0c3f97e5118,dlg-99634a8e-b73a-4c78-b4fb-a0c3f97e5118_14,14,ASSISTANT,"July 5th, They played against Porland and it was a draw.","[{""start_index"":0,""end_index"":8,""text"":""July 5th"",""annotations"":[{""name"":""mls.date.match""}]},{""start_index"":30,""end_index"":37,""text"":""Porland"",""annotations"":[{""name"":""mls.name.team""}]},{""start_index"":51,""end_index"":55,""text"":""draw"",""annotations"":[{""name"":""mls.result.match""}]}]",test
dlg-99634a8e-b73a-4c78-b4fb-a0c3f97e5118,dlg-99634a8e-b73a-4c78-b4fb-a0c3f97e5118_15,15,USER,Okay. Did you mean a 0 - 0 draw?,"[{""start_index"":21,""end_index"":26,""text"":""0 - 0"",""annotations"":[{""name"":""mls.score.match""}]},{""start_index"":27,""end_index"":31,""text"":""draw"",""annotations"":[{""name"":""mls.result.match""}]}]",test
dlg-99634a8e-b73a-4c78-b4fb-a0c3f97e5118,dlg-99634a8e-b73a-4c78-b4fb-a0c3f97e5118_16,16,ASSISTANT,No. Its 2 - 2.,"[{""start_index"":8,""end_index"":13,""text"":""2 - 2"",""annotations"":[{""name"":""mls.score.match""}]}]",test
dlg-99634a8e-b73a-4c78-b4fb-a0c3f97e5118,dlg-99634a8e-b73a-4c78-b4fb-a0c3f97e5118_17,17,USER,"2 - 2, Okay. And finally could you tell me who's in first place in he Western Conference?","[{""start_index"":0,""end_index"":5,""text"":""2 - 2"",""annotations"":[{""name"":""mls.score.match""}]},{""start_index"":52,""end_index"":63,""text"":""first place"",""annotations"":[{""name"":""mls.place.team""}]}]",test
dlg-99634a8e-b73a-4c78-b4fb-a0c3f97e5118,dlg-99634a8e-b73a-4c78-b4fb-a0c3f97e5118_18,18,USER,And finally could you tell me who's in first place in he Western Conference?,"[{""start_index"":39,""end_index"":50,""text"":""first place"",""annotations"":[{""name"":""mls.place.team""}]}]",test
dlg-99634a8e-b73a-4c78-b4fb-a0c3f97e5118,dlg-99634a8e-b73a-4c78-b4fb-a0c3f97e5118_21,21,ASSISTANT,"Shows that standing at number one in the Western Conference is Sporting KC with eight wins, Eight draws and four losses.","[{""start_index"":63,""end_index"":74,""text"":""Sporting KC"",""annotations"":[{""name"":""mls.name.team""}]},{""start_index"":80,""end_index"":90,""text"":""eight wins"",""annotations"":[{""name"":""mls.record.team""}]},{""start_index"":92,""end_index"":103,""text"":""Eight draws"",""annotations"":[{""name"":""mls.record.team""}]},{""start_index"":108,""end_index"":119,""text"":""four losses"",""annotations"":[{""name"":""mls.record.team""}]},{""start_index"":23,""end_index"":33,""text"":""number one"",""annotations"":[{""name"":""mls.place.team""}]}]",test
dlg-99634a8e-b73a-4c78-b4fb-a0c3f97e5118,dlg-99634a8e-b73a-4c78-b4fb-a0c3f97e5118_22,22,USER,"8, 8 and 4. Well, That's an interesting record. Alright. Thank you so much for your help.","[{""start_index"":0,""end_index"":1,""text"":""8"",""annotations"":[{""name"":""mls.record.team""}]},{""start_index"":3,""end_index"":4,""text"":""8"",""annotations"":[{""name"":""mls.record.team""}]},{""start_index"":9,""end_index"":10,""text"":""4"",""annotations"":[{""name"":""mls.record.team""}]}]",test
dlg-99a5ae16-dce3-4474-b6b0-e814c797bf0f,dlg-99a5ae16-dce3-4474-b6b0-e814c797bf0f_0,0,USER,Hi. I'd like to compare the LA Clippers and Orlando Magic. How did they do in their last game?,"[{""start_index"":28,""end_index"":39,""text"":""LA Clippers"",""annotations"":[{""name"":""nba.name.team""}]},{""start_index"":44,""end_index"":57,""text"":""Orlando Magic"",""annotations"":[{""name"":""nba.name.team""}]}]",train
dlg-99a5ae16-dce3-4474-b6b0-e814c797bf0f,dlg-99a5ae16-dce3-4474-b6b0-e814c797bf0f_2,2,ASSISTANT,Orlando Magic last played against Hornets on February 14th and Magic lost the game with the score 104-102.,"[{""start_index"":0,""end_index"":13,""text"":""Orlando Magic"",""annotations"":[{""name"":""nba.name.team""}]},{""start_index"":34,""end_index"":41,""text"":""Hornets"",""annotations"":[{""name"":""nba.name.team""}]},{""start_index"":45,""end_index"":58,""text"":""February 14th"",""annotations"":[{""name"":""nba.date.match""}]},{""start_index"":63,""end_index"":68,""text"":""Magic"",""annotations"":[{""name"":""nba.name.team""}]},{""start_index"":69,""end_index"":82,""text"":""lost the game"",""annotations"":[{""name"":""nba.result.match""}]},{""start_index"":98,""end_index"":105,""text"":""104-102"",""annotations"":[{""name"":""nba.score.match""}]}]",train
dlg-99a5ae16-dce3-4474-b6b0-e814c797bf0f,dlg-99a5ae16-dce3-4474-b6b0-e814c797bf0f_4,4,ASSISTANT,LA Clippers last played against Boston Celtics and Clippers won that game with the score 129-119.,"[{""start_index"":0,""end_index"":11,""text"":""LA Clippers"",""annotations"":[{""name"":""nba.name.team""}]},{""start_index"":32,""end_index"":46,""text"":""Boston Celtics"",""annotations"":[{""name"":""nba.name.team""}]},{""start_index"":51,""end_index"":59,""text"":""Clippers"",""annotations"":[{""name"":""nba.name.team""}]},{""start_index"":60,""end_index"":73,""text"":""won that game"",""annotations"":[{""name"":""nba.result.match""}]},{""start_index"":89,""end_index"":96,""text"":""129-119"",""annotations"":[{""name"":""nba.score.match""}]}]",train
dlg-99a5ae16-dce3-4474-b6b0-e814c797bf0f,dlg-99a5ae16-dce3-4474-b6b0-e814c797bf0f_5,5,ASSISTANT,Aaron Gordon is one of the best team player in the team Orlando Magic where as in the team LA clippers its Lou Williams.,"[{""start_index"":0,""end_index"":12,""text"":""Aaron Gordon"",""annotations"":[{""name"":""nba.name.player""}]},{""start_index"":56,""end_index"":69,""text"":""Orlando Magic"",""annotations"":[{""name"":""nba.name.team""}]},{""start_index"":91,""end_index"":102,""text"":""LA clippers"",""annotations"":[{""name"":""nba.name.team""}]},{""start_index"":107,""end_index"":119,""text"":""Lou Williams"",""annotations"":[{""name"":""nba.name.player""}]}]",train
dlg-99a5ae16-dce3-4474-b6b0-e814c797bf0f,dlg-99a5ae16-dce3-4474-b6b0-e814c797bf0f_7,7,ASSISTANT,Orlando Magic is in the 14th place with 18 wins and 39 losses and LA clippers are in 9th place with 30 wins and 26 losses.,"[{""start_index"":0,""end_index"":13,""text"":""Orlando Magic"",""annotations"":[{""name"":""nba.name.team""}]},{""start_index"":24,""end_index"":34,""text"":""14th place"",""annotations"":[{""name"":""nba.place.team""}]},{""start_index"":40,""end_index"":47,""text"":""18 wins"",""annotations"":[{""name"":""nba.record.team""}]},{""start_index"":52,""end_index"":61,""text"":""39 losses"",""annotations"":[{""name"":""nba.record.team""}]},{""start_index"":66,""end_index"":77,""text"":""LA clippers"",""annotations"":[{""name"":""nba.name.team""}]},{""start_index"":85,""end_index"":94,""text"":""9th place"",""annotations"":[{""name"":""nba.place.team""}]},{""start_index"":100,""end_index"":107,""text"":""30 wins"",""annotations"":[{""name"":""nba.record.team""}]},{""start_index"":112,""end_index"":121,""text"":""26 losses"",""annotations"":[{""name"":""nba.record.team""}]}]",train
dlg-99a5ae16-dce3-4474-b6b0-e814c797bf0f,dlg-99a5ae16-dce3-4474-b6b0-e814c797bf0f_9,9,ASSISTANT,Magic will next play against New York Knicks on February 22nd. LA Clippers will next play on 22nd February against Golden State Warriors.,"[{""start_index"":0,""end_index"":5,""text"":""Magic"",""annotations"":[{""name"":""nba.name.team""}]},{""start_index"":29,""end_index"":44,""text"":""New York Knicks"",""annotations"":[{""name"":""nba.name.team""}]},{""start_index"":48,""end_index"":61,""text"":""February 22nd"",""annotations"":[{""name"":""nba.date.match""}]},{""start_index"":63,""end_index"":74,""text"":""LA Clippers"",""annotations"":[{""name"":""nba.name.team""}]},{""start_index"":93,""end_index"":106,""text"":""22nd February"",""annotations"":[{""name"":""nba.date.match""}]},{""start_index"":115,""end_index"":136,""text"":""Golden State Warriors"",""annotations"":[{""name"":""nba.name.team""}]}]",train
dlg-99abe85a-ee62-4bd4-ad37-590a0331ce35,dlg-99abe85a-ee62-4bd4-ad37-590a0331ce35_0,0,USER,Hello. I'm a big fan of the Indiana Pacers and the NBA.,"[{""start_index"":28,""end_index"":42,""text"":""Indiana Pacers"",""annotations"":[{""name"":""nba.name.team""}]}]",validation
dlg-99abe85a-ee62-4bd4-ad37-590a0331ce35,dlg-99abe85a-ee62-4bd4-ad37-590a0331ce35_3,3,ASSISTANT,The Indiana Pacers are currently in 11th place at the Eastern Conference with a record of 6 wins and 8 losses.,"[{""start_index"":4,""end_index"":18,""text"":""Indiana Pacers"",""annotations"":[{""name"":""nba.name.team""}]},{""start_index"":36,""end_index"":46,""text"":""11th place"",""annotations"":[{""name"":""nba.place.team""}]},{""start_index"":90,""end_index"":96,""text"":""6 wins"",""annotations"":[{""name"":""nba.record.team""}]},{""start_index"":101,""end_index"":109,""text"":""8 losses"",""annotations"":[{""name"":""nba.record.team""}]}]",validation
dlg-99abe85a-ee62-4bd4-ad37-590a0331ce35,dlg-99abe85a-ee62-4bd4-ad37-590a0331ce35_4,4,USER,And who did the Pacers played last?,"[{""start_index"":16,""end_index"":22,""text"":""Pacers"",""annotations"":[{""name"":""nba.name.team""}]}]",validation
dlg-99abe85a-ee62-4bd4-ad37-590a0331ce35,dlg-99abe85a-ee62-4bd4-ad37-590a0331ce35_5,5,ASSISTANT,"The Pacers last game was against the Houston Rockets, they lost that game 118 - 95.","[{""start_index"":4,""end_index"":10,""text"":""Pacers"",""annotations"":[{""name"":""nba.name.team""}]},{""start_index"":37,""end_index"":52,""text"":""Houston Rockets"",""annotations"":[{""name"":""nba.name.team""}]},{""start_index"":54,""end_index"":73,""text"":""they lost that game"",""annotations"":[{""name"":""nba.result.match""}]},{""start_index"":74,""end_index"":82,""text"":""118 - 95"",""annotations"":[{""name"":""nba.score.match""}]}]",validation
dlg-99abe85a-ee62-4bd4-ad37-590a0331ce35,dlg-99abe85a-ee62-4bd4-ad37-590a0331ce35_6,6,USER,Who is the starting point guard on the Pacers?,"[{""start_index"":20,""end_index"":31,""text"":""point guard"",""annotations"":[{""name"":""nba.position.player""}]},{""start_index"":39,""end_index"":45,""text"":""Pacers"",""annotations"":[{""name"":""nba.name.team""}]}]",validation
dlg-99abe85a-ee62-4bd4-ad37-590a0331ce35,dlg-99abe85a-ee62-4bd4-ad37-590a0331ce35_7,7,ASSISTANT,Starting point guard for the Indiana Pacers is Darren Collison.,"[{""start_index"":9,""end_index"":20,""text"":""point guard"",""annotations"":[{""name"":""nba.position.player""}]},{""start_index"":29,""end_index"":43,""text"":""Indiana Pacers"",""annotations"":[{""name"":""nba.name.team""}]},{""start_index"":47,""end_index"":62,""text"":""Darren Collison"",""annotations"":[{""name"":""nba.name.player""}]}]",validation
dlg-99abe85a-ee62-4bd4-ad37-590a0331ce35,dlg-99abe85a-ee62-4bd4-ad37-590a0331ce35_8,8,USER,"Interesting, who's the highest paid player on the Pacers this year?","[{""start_index"":50,""end_index"":56,""text"":""Pacers"",""annotations"":[{""name"":""nba.name.team""}]}]",validation
dlg-99abe85a-ee62-4bd4-ad37-590a0331ce35,dlg-99abe85a-ee62-4bd4-ad37-590a0331ce35_12,12,ASSISTANT,Victor Oladipo is the highest paid player on the Indiana Pacers. He makes 21 million dollars a year.,"[{""start_index"":0,""end_index"":14,""text"":""Victor Oladipo"",""annotations"":[{""name"":""nba.name.player""}]},{""start_index"":49,""end_index"":63,""text"":""Indiana Pacers"",""annotations"":[{""name"":""nba.name.team""}]},{""start_index"":0,""end_index"":63,""text"":""Victor Oladipo is the highest paid player on the Indiana Pacers"",""annotations"":[{""name"":""nba.other_description.person""}]},{""start_index"":65,""end_index"":99,""text"":""He makes 21 million dollars a year"",""annotations"":[{""name"":""nba.other_description.person""}]}]",validation
